X,Y,source,url,alt_addres,lgname,lgtypeid,lgstatusid,prev_name,mail_addre,mail_city,lgid,mail_state,mail_zip,abbrev_nam
-105.032123985116,40.05322094208,Weld Tax Districts 4-28-2015,,"c/o White Bear Ankele, P.C.",Colliers Hill Metropolitan District No. 2,6,1,DayBreak Metropolitan District No. 2,"2154 E. Commons Ave., Suite 2000",Centennial,66016,CO,80122,Colliers Hill Metropolitan District # 2
-104.927447189333,40.0409208536208,Weld Tax Districts 4-28-2015,,c/o Miller & Associates,Deer Trails Metropolitan District,6,1,,"1641 California Street, Suite 300",Denver,65075,CO,80202,Deer Trails Metropolitan District
-104.956661101659,40.054915467859,Weld Tax Districts 4-28-2015,,c/o Collins Cockrel & Cole,Eagle Meadow Metropolitan District,6,1,,390 Union Blvd Ste 400,Denver,65038,CO,80228,Eagle Meadow Metropolitan District
-105.022943130571,40.0580004255821,Weld Tax Districts 4-28-2015,,"c/o White Bear Ankele, P.C.",Colliers Hill Metropolitan District No. 3,6,1,DayBreak Metropolitan District No. 3,"2154 E. Commons Ave., Suite 2000",Centennial,66017,CO,80122,Colliers Hill Metropolitan District # 3
-104.7802709186,40.0906035117312,Weld Tax Districts 4-28-2015,,c/o Miller & Associates,Cottonwood Greens Metropolitan District No. 1,6,1,,"1641 California Street, Suite 300",Denver,65618,CO,80202,Cottonwood Greens Metro. District #1
-104.7802709186,40.0906035117312,Weld Tax Districts 4-28-2015,,c/o Miller & Associates,Cottonwood Greens Metropolitan District No. 2,6,1,,"1641 California Street, Suite 300",Denver,65619,CO,80202,Cottonwood Greens Metro. District #2
-104.7802709186,40.0906035117312,Weld Tax Districts 4-28-2015,,c/o Miller & Associates,Cottonwood Greens Metropolitan District No. 3,6,1,,"1641 California Street, Suite 300",Denver,65620,CO,80202,Cottonwood Greens Metro. District #3
-104.7802709186,40.0906035117312,Weld Tax Districts 4-28-2015,,c/o Miller & Associates,Cottonwood Greens Metropolitan District No. 4,6,1,,"1641 California Street, Suite 300",Denver,65621,CO,80202,Cottonwood Greens Metro. District #4
-104.76088899743,40.0909700116672,Weld Tax Districts 4-28-2015,,CRS of Colorado,Cottonwood Greens Metropolitan District No. 5,6,1,,7995 E Prentice Ave Ste 103E,Greenwood Village,65791,CO,80111-2710,Cottonwood Greens Metro. District #5
-104.720550084132,40.5043452072569,Weld Tax Districts 4-28-2015,Eatonfire.org,,Eaton Fire Protection District,8,1,,312 Collins St,Eaton,62009,CO,80615,Eaton Fire Protection District
-105.054156494621,40.0437750802323,Weld Tax Districts 4-28-2015,,"c/o White Bear Ankele, P.C.",Erie Commons Metropolitan District No. 1,6,1,,"2154 E. Commons Ave., Suite 2000",Centennial,65196,CO,80122,Erie Commons Metropolitan District No. 1
-105.046772129029,40.0366603657449,Weld Tax Districts 4-28-2015,,"c/o White Bear Ankele, P.C.",Erie Commons Metropolitan District No. 2,6,1,,"2154 E. Commons Ave., Suite 2000",Centennial,65197,CO,80122,Erie Commons Metropolitan District No. 2
-104.982367849448,40.0602937597863,Weld Tax Districts 4-28-2015,,"c/o White Bear Ankele, P.C.",Erie Corporate Center Metropolitan District No. 1,6,1,,"2154 E. Commons Ave., Suite 2000",Centennial,65286,CO,80122,Erie Corporate Center Metro. Dist. #1
-104.996194608534,40.0659986014504,Weld Tax Districts 4-28-2015,,"c/o White Bear Ankele, P.C.",Erie Corporate Center Metropolitan District No. 2,6,1,,"2154 E. Commons Ave., Suite 2000",Centennial,65287,CO,80122,Erie Corporate Center Metro. Dist. #2
-104.987280451616,40.0658263437671,Weld Tax Districts 4-28-2015,,"c/o White Bear Ankele, P.C.",Erie Corporate Center Metropolitan District No. 3,6,1,,"2154 E. Commons Ave., Suite 2000",Centennial,65288,CO,80122,Erie Corporate Center Metro. Dist. #3
-105.028075044105,40.040174697898,Weld Tax Districts 4-28-2015,,"c/o Icenogle Seaver Pogue, P.C.",Erie Highlands Metropolitan District No. 1,6,1,,"4725 South Monaco Street, Suite 225",Denver,66446,CO,80237,Erie Highlands Metropolitan District #1
-105.028075322102,40.0401747502152,Weld Tax Districts 4-28-2015,,"c/o Icenogle Seaver Pogue, P.C.",Erie Highlands Metropolitan District No. 2,6,1,,"4725 South Monaco Street, Suite 225",Denver,66447,CO,80237,Erie Highlands Metropolitan District #2
-104.996966260116,40.2076940513931,Weld Tax Districts 4-28-2015,,,Mead Place Metropolitan District No. 6,6,1,,10450 E 159th Ct,Brighton,66132,CO,80602,Mead Place Metropolitan District No. 6
-105.028075089751,40.0401747064677,Weld Tax Districts 4-28-2015,,"c/o Icenogle Seaver Pogue, P.C.",Erie Highlands Metropolitan District No. 3,6,1,,"4725 South Monaco Street, Suite 225",Denver,66448,CO,80237,Erie Highlands Metropolitan District #3
-105.02807509791,40.0401747080004,Weld Tax Districts 4-28-2015,,"c/o Icenogle Seaver Pogue, P.C.",Erie Highlands Metropolitan District No. 4,6,1,,"4725 South Monaco Street, Suite 225",Denver,66449,CO,80237,Erie Highlands Metropolitan District #4
-104.913911697026,40.530085351829,Weld Tax Districts 4-28-2015,,"c/o Pinnacle Consulting Group, Inc.",Northlake Metropolitan District No. 4,6,1,,1627 East 18th Street,Loveland,66508,CO,80538,Northlake Metropolitan District No. 4
-105.0281048298,40.0401747058641,Weld Tax Districts 4-28-2015,,"c/o Icenogle Seaver Pogue, P.C.",Erie Highlands Metropolitan District No. 5,6,1,,"4725 South Monaco Street, Suite 225",Denver,66450,CO,80237,Erie Highlands Metropolitan District #5
-104.736172385152,40.3710136288133,Weld Tax Districts 4-28-2015,,,Evans Fire Protection District,8,1,,1100 37th Street,Evans,66332,CO,80620,Evans Fire Protection District
-104.965380946976,40.1063735726203,Weld Tax Districts 4-28-2015,,c/o McGeady Sisneros PC,Godding Hollow Metropolitan District,6,1,,"450 E. 17th Ave., Suite 400",Denver,66175,CO,80203-1214,Godding Hollow Metropolitan District
-104.851750348793,40.4447364746617,Weld Tax Districts 4-28-2015,,"c/o Pinnacle Consulting Group, Inc.",Great Western Metropolitan District No. 1,6,1,,1627 E. 18th Street,Loveland,65922,CO,80538,Great Western Metropolitan Dist. No. 1
-104.877488124657,40.4489919792346,Weld Tax Districts 4-28-2015,,"c/o Pinnacle Consulting Group, Inc.",Great Western Metropolitan District No. 2,6,1,,1627 E. 18th Street,Loveland,65923,CO,80538,Great Western Metropolitan Dist. No. 2
-104.885483490888,40.4631147579445,Weld Tax Districts 4-28-2015,,"c/o Pinnacle Consulting Group, Inc.",Great Western Metropolitan District No. 3,6,1,,1627 E. 18th Street,Loveland,65924,CO,80538,Great Western Metropolitan Dist. No. 3
-104.892497655736,40.4866206844742,Weld Tax Districts 4-28-2015,,c/o Seter and Vander Wall,Greenspire Metropolitan District No. 2,6,1,,"7400 E. Orchard Road, #3300",Greenwood Village,65127,CO,80111,Greenspire Metro. District No. 2
-104.910182195015,40.5262968543978,Weld Tax Districts 4-28-2015,,"c/o Pinnacle Consulting Group, Inc.",Northlake Metropolitan District No. 5,6,1,,1627 East 18th Street,Loveland,66509,CO,80538,Northlake Metropolitan District No. 5
-104.813091378243,40.0923031250629,Weld Tax Districts 4-28-2015,www.fortluptonfire.org,,Fort Lupton Fire Protection District,8,1,,1121 Denver Ave,Fort Lupton,62013,CO,80621,Fort Lupton Fire Protection District
-104.957164152603,40.1251545416743,Weld Tax Districts 4-28-2015,www.fffd.us,,Frederick-Firestone Fire Protection District,8,1,Frederick Area Fire Protection District,P.O. Box 129,Frederick,62015,CO,80530,Frederick-Firestone F.P.D.
-104.502295733712,40.5222385719696,Weld Tax Districts 4-28-2015,,,Galeton Fire Protection District,8,1,,PO Box 697,Galeton,62017,CO,80622,Galeton Fire Protection District
-104.84668312104,40.4596197785466,Weld Tax Districts 4-28-2015,,"c/o Pinnacle Consulting Group, Inc.",Great Western Metropolitan District No. 6,6,1,,1627 E. 18th Street,Loveland,65927,CO,80538,Great Western Metropolitan Dist. No. 6
-104.584611237389,40.5213928351243,Weld Tax Districts 4-28-2015,,,Galeton Water & Sanitation District,12,1,,24857 1st St.,Galeton,62086,CO,80622,Galeton Water & Sanitation District
-104.858630195592,40.4561120474372,Weld Tax Districts 4-28-2015,,"c/o Pinnacle Consulting Group, Inc.",Great Western Metropolitan District No. 7,6,1,,1627 E. 18th Street,Loveland,66037,CO,80538,Great Western Metropolitan Dist. No. 7
-104.873473496237,40.4581441569953,Weld Tax Districts 4-28-2015,,"c/o Pinnacle Consulting Group, Inc",Great Western Metropolitan District No. 4,6,1,,1627 E. 18th Street,Loveland,65925,CO,80538,Great Western Metropolitan Dist. No. 4
-104.856475110102,40.4532231185583,Weld Tax Districts 4-28-2015,,c/o Pinnacle Consulting Group,Great Western Metropolitan District No. 5,6,1,,1627 E. 18th Street,Loveland,65926,CO,80538,Great Western Metropolitan Dist. No. 5
-104.933160428876,40.1292499313586,Weld Tax Districts 4-28-2015,,Spencer Fane Britt and Browne LLP,Greens Metropolitan District,6,1,Firestone Trails Metropolitan District,1700 Lincoln Street,Denver,65129,CO,80203-4554,Greens Metropolitan District
-104.891128398333,40.4811840219254,Weld Tax Districts 4-28-2015,,c/o Seter & Vander Wall PC,Greenspire Metropolitan District No. 1,6,1,,"7400 E. Orchard Road, #3300",Greenwood Village,65126,CO,80111,Greenspire Metro. District No. 1
-104.896601989918,40.4909535811612,Weld Tax Districts 4-28-2015,,c/o Seter & Vander Wall,Greenspire Metropolitan District No. 3,6,1,,"7400 E. Orchard Road, #3300",Greenwood Village,65128,CO,80111,Greenspire Metro. District No. 3
-104.917846817141,40.5020767179498,Weld Tax Districts 4-28-2015,,"c/o White Bear Ankele, P.C.",Greenwald Farms Metropolitan District No. 1,6,1,,"2154 E. Commons Avenue, Suite 2000",Centennial,66121,CO,80122,Greenwald Farms Metro. District #1
-104.917846817141,40.5020767179498,Weld Tax Districts 4-28-2015,,"c/o White Bear Ankele, P.C.",Greenwald Farms Metropolitan District No. 2,6,1,,"2154 E. Commons Avenue, Suite 2000",Centennial,66122,CO,80122,Greenwald Farms Metro. District #2
-104.866406406368,40.4987516061711,Weld Tax Districts 4-28-2015,,c/o Spencer Fane Britt & Browne LLP,Hidden Valley Farm Metropolitan District No. 2,6,1,,"1700 Lincoln Street, Ste. 2000",Denver,66459,CO,80203,Hidden Valley Farm Metro. District #2
-104.984535894881,40.3318115043651,Weld Tax Districts 4-28-2015,,c/o Miller & Associates,High Plains Metropolitan District No. 1,6,1,,"1641 California Street, Suite 300",Denver,66029,CO,80202,High Plains Metropolitan District No. 1
-104.984535894881,40.3318115043651,Weld Tax Districts 4-28-2015,,c/o Miller & Associates,High Plains Metropolitan District No. 2,6,1,,"1641 California Street, Suite 300",Denver,66030,CO,80202,High Plains Metropolitan District No. 2
-104.984535894881,40.3318115043651,Weld Tax Districts 4-28-2015,,c/o Miller & Associates,High Plains Metropolitan District No. 3,6,1,,"1641 California Street, Suite 300",Denver,66031,CO,80202,High Plains Metropolitan District No. 3
-104.984535894881,40.3318115043651,Weld Tax Districts 4-28-2015,,c/o Miller & Associates,High Plains Metropolitan District No. 4,6,1,,"1641 California Street, Suite 300",Denver,66032,CO,80202,High Plains Metropolitan District No. 4
-104.88163694966,40.3033955515697,Weld Tax Districts 4-28-2015,,Southwestern Investment Advisors Inc,Highland Estates Metropolitan District,6,1,,5613 DTC Pkwy Ste 810,Greenwood Village,65876,CO,80011,Highland Estates Metropolitan District
-104.734671107123,40.0221191532344,Weld Tax Districts 4-28-2015,,"CRS of Colorado, LLC",Highlands Metropolitan District No. 1,6,1,,7995 E Prentice Ave Ste 103E,Greenwood Village,66286,CO,80111,Highlands Metropolitan District No. 1
-104.734671107123,40.0221191532344,Weld Tax Districts 4-28-2015,,"c/o CRS of Colorado, LLC",Highlands Metropolitan District No. 2,6,1,,7995 E Prentice Ave Ste 103E,Greenwood Village,66287,CO,80111,Highlands Metropolitan District No. 2
-104.734671107123,40.0221191532344,Weld Tax Districts 4-28-2015,,"c/o CRS of Colorado, LLC",Highlands Metropolitan District No. 3,6,1,,7995 E Prentice Ave Ste 103E,Greenwood Village,66288,CO,80111,Highlands Metropolitan District No. 3
-104.734671107123,40.0221191532344,Weld Tax Districts 4-28-2015,,"c/o CRS of Colorado, LLC",Highlands Metropolitan District No. 4,6,1,,7995 E Prentice Ave Ste 103E,Greenwood Village,66289,CO,80111,Highlands Metropolitan District No. 4
-104.734671107123,40.0221191532344,Weld Tax Districts 4-28-2015,,"c/o CRS Colorado, LLC",Highlands Metropolitan District No. 5,6,1,,7995 E Prentice Ave Ste 103E,Greenwood Village,66290,CO,80111,Highlands Metropolitan District No. 5
-105.036493029574,40.160949804208,Weld Tax Districts 4-28-2015,,"c/o White Bear Ankele, P.C.",Highway 119 Metropolitan District No. 1,6,1,,"2154 E. Commons Ave., Suite 2000",Centennial,66180,CO,80122,Highway 119 Metropolitan District No. 1
-104.993953799011,40.20086205392,Weld Tax Districts 4-28-2015,,"c/o Collins Cockrel & Cole, P.C.",Kiteley Ranch Metropolitan District,6,1,,"390 Union Boulevard, Suite 400",Denver,65802,CO,80228-1556,Kiteley Ranch Metropolitan District
-104.671330794053,40.3042231019268,Weld Tax Districts 4-28-2015,,,La Salle Fire Protection District,8,1,,118 Main St,La Salle,62036,CO,80645,La Salle Fire Protection District
-105.129683375909,40.1093677846064,Hybrid Weld 4-28 Broomfield 4-29 Boulder 6-11,www.lefthandwater.org,,Left Hand Water District,11,1,,PO Box 210,Niwot,64194,CO,80544-0210,Left Hand Water District
-104.958301285499,40.0808106907399,Weld Tax Districts 4-28-2015,,"c/o Miller & Associates Law Offices, LLC",Legacy Park Metropolitan District No. 1,6,1,,"700 17th Street, Suite 2200",Denver,65457,CO,80202,Legacy Park Metropolitan District No. 1
-104.955919193271,40.0762588731679,Weld Tax Districts 4-28-2015,,"c/o Miller & Associates Law Offices, LLC",Legacy Park Metropolitan District No. 2,6,1,,"700 17th Street, Suite 2200",Denver,65458,CO,80202,Legacy Park Metropolitan District No. 2
-105.012575776207,40.2149305337793,Weld Tax Districts 4-28-2015,,"c/o Miller & Associates Law Offices, LLC",Liberty Mead Metropolitan District,6,1,,"1641 California Street, Suite 300",Denver,66489,CO,80202,Liberty Mead Metropolitan District
-105.02625517695,40.1684772680349,Weld Tax Districts 4-28-2015,,"c/o White Bear Ankele, P.C.",Highway 119 Metropolitan District No. 2,6,1,,"2154 E. Commons Avenue, Suite 2000",Centennial,66181,CO,80122,Highway 119 Metropolitan District No. 2
-105.036494311629,40.1608949784887,Weld Tax Districts 4-28-2015,,"c/o White Bear Ankele, P.C.",Highway 119 Metropolitan District No. 3,6,1,,"2154 E. Commons Avenue, Suite 2000",Centennial,66182,CO,80122,Highway 119 Metropolitan District No. 3
-105.036457152597,40.1609494281489,Weld Tax Districts 4-28-2015,,"c/o White Bear Ankele, P.C.",Highway 119 Metropolitan District No. 4,6,1,,"2154 E. Commons Avenue, Suite 2000",Centennial,66183,CO,80122,Highway 119 Metropolitan District No. 4
-105.036457796034,40.1609219815903,Weld Tax Districts 4-28-2015,,"c/o White Bear Ankele, P.C.",Highway 119 Metropolitan District No. 5,6,1,,"2154 E. Commons Avenue, Suite 2000",Centennial,66184,CO,80122,Highway 119 Metropolitan District No. 5
-105.03645844017,40.1608945355321,Weld Tax Districts 4-28-2015,,"c/o White Bear Ankele, P.C.",Highway 119 Metropolitan District No. 6,6,1,,"2154 E. Commons Avenue, Suite 2000",Centennial,66185,CO,80122,Highway 119 Metropolitan District No. 6
-104.964641554572,40.1131773273385,Weld Tax Districts 4-28-2015,,,Hinkle Farms Metropolitan District,6,1,,515 Kimbark St Ste 200,Longmont,66080,CO,80501,Hinkle Farms Metropolitan District
-104.789449230253,40.3560347397736,Weld Tax Districts 4-28-2015,,c/o Spencer Fane Britt & Browne LLP,Homestead Metropolitan District,6,1,,1700 Lincoln St Ste 2000,Denver,65800,CO,80203,Homestead Metropolitan District
-104.644183356438,40.0741258707029,Weld Tax Districts 4-28-2015,,,Hudson Fire Protection District,8,1,,PO Box 7,Hudson,62027,CO,80642,Hudson Fire Protection District
-104.645035641357,40.0622517430733,Weld Tax Districts 4-28-2015,,c/o Miller & Associates,Hudson Hills Metropolitan District,6,1,,"1641 California Street, Suite 300",Denver,65238,CO,80202,Hudson Hills Metropolitan District
-104.914383972205,40.4139074227128,Weld Tax Districts 4-28-2015,,"c/o White Bear Ankele, P.C.",Iron Mountain Metropolitan District No. 1,6,1,,"2154 E. Commons Avenue, Suite 2000",Centennial,65706,CO,80122,Iron Mountain Metropolitan District #1
-104.911401326414,40.4091548254601,Weld Tax Districts 4-28-2015,,c/o White Bear & Ankele,Iron Mountain Metropolitan District No. 2,6,1,,2154 E Commons Ave Ste 2000,Centennial,65707,CO,80122,Iron Mountain Metropolitan District #2
-104.912618966236,40.4125664330448,Weld Tax Districts 4-28-2015,,c/o White Bear & Ankele,Iron Mountain Metropolitan District No. 3,6,1,,2154 E Commons Ave Ste 2000,Centennial,65708,CO,80122,Iron Mountain Metropolitan District #3
-105.003126695539,40.200407758221,Weld Tax Districts 4-28-2015,,c/o Special District Management,Liberty Ranch Metropolitan District,6,1,,"141 Union Boulevard, Suite 150",Lakewood,65496,CO,80228-1898,Liberty Ranch Metropolitan District
-105.081534605163,40.1664376537493,Hybrid Weld 4-28-15 CSCB 6-12-15,,Box D,Longmont Conservation District,20,1,Longmont Soil Conservation District,9595 Nelson Road,Longmont,64268,CO,80501,Longmont Conservation District
-105.095816195655,40.214782189592,Hybrid Weld 4-28-15 Boulder 6-11-15,www.lpwd.org,,Longs Peak Water District,11,1,,9875 Vermillion Road,Longmont,64206,CO,80504,Longs Peak Water District
-105.277167945129,39.8619515725661,JeffCo Dissolved Parcels 07-01-2015,,,Blue Mountain Water District,11,1,,PO Box 16789,Golden,30010,CO,80402,Blue Mountain Water District
-104.931235595052,40.4835157357445,Weld Tax Districts 4-28-2015,,"c/o Metro District Management, LLC",Jacoby Farm Metropolitan District,6,1,Windsor Northwest Metropolitan District No. 3,333 W Drake Ste 142,Fort Collins,62109,CO,80526,Jacoby Farm Metropolitan District
